Date,Close,High,Low,Open,Volume
2010-03-30,7.097574234008789,7.146627515679935,7.049424182660503,7.120144545466245,527310000
2010-03-31,7.071995258331299,7.120446659551521,7.055745146620758,7.086741861041226,430659600
2010-04-01,7.101184844970703,7.184242650750362,7.004283669768291,7.14451980653457,603145200
2010-04-05,7.177022933959961,7.177624819763749,7.065074585213001,7.071394787945699,684507600
2010-04-06,7.208620071411133,7.229685266675465,7.132182197041003,7.168294534341066,447017200
2010-04-07,7.24052095413208,7.280244615095356,7.182138832547229,7.208922350033645,628502000
2010-04-08,7.220959663391113,7.268808378547662,7.163480775548215,7.2357054635241695,572989200
2010-04-09,7.27632999420166,7.279340226108691,7.236305802906011,7.265496855830414,334182800
2010-04-12,7.291379928588867,7.314852674900491,7.276934667113421,7.288671040269233,333026400
2010-04-13,7.29559326171875,7.306728553993511,7.255869591153819,7.278440716896295,306210800
2010-04-14,7.3936967849731445,7.397308099689961,7.34494564346777,7.381358528150266,404076400
2010-04-15,7.490898132324219,7.494208101825634,7.388278631166232,7.39640368618658,376784800
2010-04-16,7.445158004760742,7.55770825400707,7.359391275487141,7.480367123500767,750545600
2010-04-19,7.435225009918213,7.45990151994404,7.275728514332821,7.4340212385225275,566924400
2010-04-20,7.360592365264893,7.500828510416536,7.311539889103537,7.479461971170537,738326400
2010-04-21,7.80086088180542,7.831857588477017,7.695833853351203,7.788221284179164,982391200
2010-04-22,8.01904296875,8.027469371139311,7.709981397308429,7.77137295398745,793424800
2010-04-23,8.150247573852539,8.190873649241144,8.034989286152019,8.06478142000274,796955600
2010-04-26,8.110222816467285,8.199299474342899,8.07079971153427,8.18184559556133,479068800
2010-04-27,7.885727882385254,8.060270767208896,7.839986163318328,8.043117421662314,709343600
2010-04-28,7.8724870681762695,7.944710960826044,7.716301303194095,7.922141446390076,758402400
2010-04-29,8.084345817565918,8.125272447713796,7.884825080354921,7.915219110044361,558840800
2010-04-30,7.857136249542236,8.142422802046264,7.8544281660365485,8.104504811452983,542463600
2010-05-03,8.015432357788086,8.061476230239899,7.911007156537767,7.939897681554131,454342000
2010-05-04,7.784611225128174,7.923343066024642,7.726531264211398,7.911306155645368,723819600
2010-05-05,7.7036614418029785,7.76836296439066,7.485181702836045,7.61458474801141,883103200
2010-05-06,7.410549640655518,7.771672275508532,5.996149774631968,7.638658730152404,1285860800
2010-05-07,7.097875118255615,7.420178088575527,6.777378608668771,7.334110841976601,1676018400
2010-05-10,7.6434736251831055,7.663335857860547,7.479162809144676,7.530924187687868,984306400
2010-05-11,7.719609260559082,7.821024178706343,7.538445700209559,7.578770431060233,848906800
2010-05-12,7.887231826782227,7.918529083866675,7.7852149992631645,7.801464308208773,654379600
2010-05-13,7.774981498718262,7.974802719800791,7.715997506597717,7.921235698714491,599712400
2010-05-14,7.638359069824219,7.7184082904403475,7.50835492475292,7.6786846230938925,759362800
2010-05-17,7.650394439697266,7.709378438479263,7.454485051554623,7.664839697419984,762834800
2010-05-18,7.59442138671875,7.780700620547908,7.531224181830003,7.733453791019478,782678400
2010-05-19,7.473443984985352,7.611272603537879,7.368417737097622,7.50835255392336,1025726800
2010-05-20,7.155055522918701,7.338325335967605,7.108409773513708,7.2790399843025275,1282915200
2010-05-21,7.292280673980713,7.357884606984952,6.96215320366707,7.006390596480349,1223891200
2010-05-24,7.425894260406494,7.550482170321971,7.410847923814277,7.441543286191415,754238800
2010-05-25,7.379552364349365,7.425895959529735,7.136998034283251,7.202902514377713,1048006400
2010-05-26,7.346146106719971,7.58749740315473,7.335312166263448,7.5258053364889745,850654000
2010-05-27,7.624212741851807,7.640463656640626,7.496616180815965,7.54145546253981,666282400
2010-05-28,7.730444431304932,7.806280434982202,7.62421359650096,7.805979893874932,815614800
2010-06-01,7.849311351776123,8.003089504496641,7.793036254266036,7.815004676595477,876472800
2010-06-02,7.943204879760742,7.968783815223609,7.834265181231184,7.9609593015544835,688548000
2010-06-03,7.918226718902588,7.991353815621759,7.836672419589007,7.980218529424491,650106800
2010-06-04,7.702756404876709,7.881511617733026,7.662732215354106,7.7704665301437315,758304400
2010-06-07,7.551686763763428,7.798754805491856,7.539949591354,7.7728745251537745,886942000
2010-06-08,7.503239631652832,7.637758328955332,7.3924950275873735,7.62090552235174,1000770400
2010-06-09,7.318761825561523,7.5805772714908075,7.297396089573973,7.567636327743872,854630000
2010-06-10,7.538746356964111,7.552889464392553,7.288668092131542,7.368115390939512,776356000
2010-06-11,7.629030227661133,7.639562828398267,7.4442552869199154,7.470135575265085,545759200
2010-06-14,7.652200698852539,7.798756271556733,7.644075642537257,7.7027583012732626,602960400
2010-06-15,7.815009117126465,7.8198242046015425,7.688916826423975,7.693130027964668,585074000
2010-06-16,8.042513847351074,8.057560185892006,7.843293703523002,7.857437615329184,783678000
2010-06-17,8.181550025939941,8.212546751323469,8.110227744514722,8.143330668981292,872855200
2010-06-18,8.247753143310547,8.27574123591474,8.16800528060877,8.192983140507595,784621600
2010-06-21,8.130389213562012,8.39641633839402,8.087054234674182,8.35669267471234,776490400
2010-06-22,8.241130828857422,8.304929100640834,8.170411273885898,8.190272696767282,717262000
2010-06-23,8.154463768005371,8.265509700585364,8.062076297148357,8.263102157137237,768457200
2010-06-24,8.09517765045166,8.221570430144858,8.068092794586807,8.155363808283136,714277200
2010-06-25,8.025959968566895,8.133394532692916,7.999176462782638,8.127075136068633,549942400
2010-06-28,8.074108123779297,8.117744415147984,7.960354189604342,8.032879374102272,584948000
2010-06-29,7.70907735824585,7.9564467801320315,7.652802245149456,7.948320920591396,1133344800
2010-06-30,7.569441795349121,7.763244155460809,7.523700092571528,7.725326162641451,739452000
2010-07-01,7.477659225463867,7.667851151111858,7.319367252377989,7.652804003676899,1022896000
2010-07-02,7.431313514709473,7.551386904696392,7.318762490931462,7.5381446151165825,693842800
2010-07-06,7.482174396514893,7.607664000468392,7.4078426873558225,7.553495872349532,615235600
2010-07-07,7.784309387207031,7.787319619093236,7.515875615069476,7.538143777322177,654556000
2010-07-08,7.766855239868164,7.911605923602509,7.670555948315502,7.898966325174379,738144400
2010-07-09,7.812901973724365,7.821327572201236,7.678683837338978,7.730745758990957,433322400
2010-07-12,7.742783546447754,7.8800103097999505,7.669656422561467,7.78009966662124,562878400
2010-07-13,7.577569007873535,7.715999534114402,7.415966279023438,7.713592794385776,1190924000
2010-07-14,7.605551242828369,7.697938656923254,7.493302411075079,7.504739039013031,812047600
2010-07-15,7.567036151885986,7.733152617042812,7.442147659217761,7.470134947509993,824866000
2010-07-16,7.520389556884766,7.67296395966796,7.475550279385782,7.619096397025855,1039858400
2010-07-19,7.390383720397949,7.519786713545876,7.2104247476440095,7.519786713545876,1024478000
2010-07-20,7.580275535583496,7.610670361894217,7.222764266243712,7.309734741655003,1074950800
2010-07-21,7.650996208190918,7.979317239417509,7.643774383025993,7.977511582229839,1185671200
2010-07-22,7.794844150543213,7.824335749457833,7.683196350041833,7.754518607852927,645318800
2010-07-23,7.822526931762695,7.835768413249895,7.712384291966514,7.736760253820665,533388800
2010-07-26,7.802667140960693,7.827343648931352,7.755420322993554,7.824334220692779,420551600
2010-07-27,7.947118282318115,7.9687853669584126,7.833364279888446,7.850517622941214,584771600
2010-07-28,7.853224277496338,8.004595712079597,7.831858541430617,7.934778581010622,519985200
2010-07-29,7.7674560546875,7.904080861661587,7.706968565227183,7.845699569856116,643806800
2010-07-30,7.741576194763184,7.81530517042194,7.670855843462644,7.700649581898874,448210000
2010-08-02,7.880007266998291,7.902276231895608,7.812899027696188,7.837575535132202,428055600
2010-08-03,7.882418155670166,7.922442361988071,7.8068834854177105,7.854732208307933,417653600
2010-08-04,7.914013385772705,7.953134344767322,7.833663662688409,7.909800186339457,420375200
2010-08-05,7.875494003295898,7.920032739372435,7.840885978999855,7.876396430009727,289097200
2010-08-06,7.8270440101623535,7.869175206773411,7.753012870545151,7.81771437975448,444897600
2010-08-09,7.876999378204346,7.889037093250326,7.8113954383753255,7.868873518755418,303128000
2010-08-10,7.806582450866699,7.83788051839957,7.75060786444199,7.81982394097676,451920000
2010-08-11,7.529116153717041,7.69463149277631,7.51768112997674,7.68590455266249,620054400
2010-08-12,7.577263832092285,7.616686124375799,7.406632920179764,7.423786254010818,534920400
2010-08-13,7.496318340301514,7.579978076558548,7.496016995533616,7.573056789929453,354869200
2010-08-16,7.452377796173096,7.52370004068359,7.421681627866449,7.450572139213881,318430000
2010-08-17,7.582684516906738,7.662733715205866,7.499324545159913,7.5258075183983415,422640400
2010-08-18,7.615788459777832,7.663938528217638,7.57094916558279,7.594422715695361,339696000
2010-08-19,7.5197858810424805,7.628122866212113,7.483673552652603,7.608862529158583,426706000
2010-08-20,7.512564182281494,7.641364487888976,7.493303842849742,7.505041013983761,384230000
2010-08-23,7.397004127502441,7.58358463699996,7.380453479641421,7.577265240283167,414041600
2010-08-24,7.22035551071167,7.312742138365417,7.181835635645718,7.3028122312789465,602565600
2010-08-25,7.309433937072754,7.3425376532948246,7.138201861064016,7.163480258956908,596867600
2010-08-26,7.230891227722168,7.395503395305885,7.230891227722168,7.386475107350469,466505200
2010-08-27,7.271215438842773,7.301008381819723,7.088848073635089,7.275128098029685,548391200
2010-08-30,7.297698020935059,7.3955024523501125,7.242927217908296,7.245334761056102,383289200
2010-08-31,7.315755367279053,7.359692230781571,7.232998071796449,7.278137903414105,420786800
2010-09-01,7.533329963684082,7.567335300214538,7.411450922489345,7.447261916112315,697037600
2010-09-02,7.588702201843262,7.588702201843263,7.480365181893571,7.561316803096327,415427600
2010-09-03,7.787320613861084,7.7876211549367,7.658820821562859,7.676576049011325,520788800
2010-09-07,7.758428573608398,7.81018912428403,7.711482303798097,7.723218670354292,342557600
2010-09-08,7.912208557128906,7.95644595043037,7.797249996301886,7.817714109977001,526551200
2010-09-09,7.916727066040039,8.020549598635307,7.912213322391964,7.976011637454802,438575200
2010-09-10,7.926955699920654,7.959758074143435,7.866467382554869,7.920334956137669,387542400
2010-09-13,8.036195755004883,8.073511873687027,7.997676668222579,7.999481522165772,388780000
2010-09-14,8.066889762878418,8.100293216129332,7.990451880933649,8.011216537207792,408150400
2010-09-15,8.131891250610352,8.136707139790023,8.060268459571652,8.070199975402048,429368800
2010-09-16,8.32298469543457,8.325994123625271,8.110223345658607,8.132493114269796,652103200
2010-09-17,8.286874771118164,8.364816967406007,8.236016630212518,8.356691107922718,634477200
2010-09-20,8.523412704467773,8.539964165703902,8.30132161842928,8.308242904812092,658677600
2010-09-21,8.539661407470703,8.64739656005191,8.510169805449861,8.542370295492836,668074400
2010-09-22,8.659435272216797,8.666356558249758,8.498734951819106,8.507763240287735,585289600
2010-09-23,8.694639205932617,8.810198818647406,8.606766328007824,8.616697037607139,786116800
2010-09-24,8.796957969665527,8.8333716455967,8.743693104603478,8.79033803184673,649488000
2010-09-27,8.76205062866211,8.86948440748654,8.757536887960226,8.846914900391457,482834800
2010-09-28,8.632648468017578,8.78040778361515,8.275739105758438,8.78040778361515,1035042400
2010-09-29,8.647998809814453,8.721427276835238,8.606770834191735,8.643785608836188,469644000
2010-09-30,8.539056777954102,8.727141601569478,8.46382268779084,8.697048126221285,673391600
2010-10-01,8.502045631408691,8.62422525298017,8.46683570856597,8.611285108112167,448142800
2010-10-04,8.385282516479492,8.513480186246897,8.359100079875164,8.474359212666132,435302000
2010-10-05,8.695245742797852,8.710592625453046,8.480978414056715,8.486396189889856,501967200
2010-10-06,8.702765464782715,8.787027844735043,8.584497752548225,8.714803177228935,670868800
2010-10-07,8.703668594360352,8.741586584541857,8.634152814751324,8.7373733852344,408399600
2010-10-08,8.849621772766113,8.862561911020233,8.727141672643274,8.778600881075183,658403200
2010-10-11,8.888445854187012,8.945022318796564,8.86557579974787,8.869789000570934,427753200
2010-10-12,8.98414421081543,9.013034731119758,8.802077360450756,8.889951085871282,558544000
2010-10-13,9.032293319702148,9.087063318151518,9.022061261509215,9.034098977030313,630092400
2010-10-14,9.097596168518066,9.102410450848314,9.040116482188532,9.078937710593513,435296400
2010-10-15,9.471658706665039,9.479483221106968,9.175838702666388,9.25197523807924,922194000
2010-10-18,9.569759368896484,9.59985203199032,9.458111635178577,9.58390327412813,1093010800
2010-10-19,9.31367015838623,9.442470528729325,9.028684010599292,9.130400318589512,1232784000
2010-10-20,9.344962120056152,9.456910424996055,9.23482027540657,9.298919079462504,721624400
2010-10-21,9.314571380615234,9.471659551259009,9.232716521710588,9.400036750613898,551460000
2010-10-22,9.25288200378418,9.330222340199677,9.217672880721496,9.301031273113631,372778000
2010-10-25,9.294107437133789,9.377165265558931,9.282069721310217,9.30163141131644,392462000
2010-10-26,9.270334243774414,9.321192388244079,9.198108751717518,9.23482378533591,392929600
2010-10-27,9.263710021972656,9.32600316961212,9.196600986179279,9.258293051833238,399002800
2010-10-28,9.185770988464355,9.268828814894825,9.055164989258502,9.267323698660107,551051200
2010-10-29,9.057570457458496,9.2050292377153,9.054259684358305,9.15537487348378,430511200
2010-11-01,9.153870582580566,9.196603666996054,9.094285500848946,9.094887386595444,423889200
2010-11-02,9.309754371643066,9.33473222671638,9.238734268901235,9.238734268901235,433930000
2010-11-03,9.413277626037598,9.41568516900103,9.284777832914545,9.370243197359114,508348400
2010-11-04,9.577889442443848,9.635368323411283,9.480385562829364,9.493025162968285,642488000
2010-11-05,9.543583869934082,9.617012335435646,9.532148842529871,9.569464961122238,361253200
2010-11-08,9.588424682617188,9.62303191572554,9.532450098736737,9.545691588244921,281758400
2010-11-09,9.511984825134277,9.669073794908215,9.464437457036704,9.661549821079054,383544000
2010-11-10,9.570667266845703,9.592936235987459,9.43584726973904,9.528836609055789,384227200
2010-11-11,9.52913761138916,9.581801402749319,9.456912133733221,9.479482444828387,361284000
2010-11-12,9.269729614257812,9.524622169054712,9.137318784555298,9.509575830864149,795846800
2010-11-15,9.239937782287598,9.345265367422378,9.216765584984232,9.28267086274946,403606000
2010-11-16,9.075928688049316,9.256790941141572,9.007615858937477,9.200215286268145,657650000
2010-11-17,9.04312801361084,9.148154277691823,8.960671262624867,9.06419321393387,479449600
2010-11-18,9.281769752502441,9.319085870270516,9.169220316955816,9.184567200198373,494491200
2010-11-19,9.230612754821777,9.280869025309386,9.185773457780876,9.26792887942416,384843200
2010-11-22,9.430130958557129,9.430130958557129,9.204729959202586,9.229105127703237,393075200
2010-11-23,9.29079532623291,9.381679264033806,9.225492736253848,9.342556693238242,519447600
2010-11-24,9.473465919494629,9.49152249424879,9.381681143711567,9.38920351114698,413725200
2010-11-26,9.479483604431152,9.560736573596094,9.417490979286715,9.441565605726565,237585600
2010-11-29,9.535758972167969,9.554115282675543,9.370544945327572,9.494530198937587,445785200
2010-11-30,9.363624572753906,9.460225238763126,9.355198171198548,9.435547919922435,501858000
2010-12-01,9.521615028381348,9.562241112130902,9.479483828426735,9.487608884459485,461750800
2010-12-02,9.574278831481934,9.599857771120742,9.47617305893932,9.55562037276328,462837200
2010-12-03,9.552907943725586,9.589320810575087,9.519805045285882,9.53996780745393,342092800
2010-12-06,9.634466171264648,9.700070109541494,9.582403456715472,9.589024199834114,448481600
2010-12-07,9.57608413696289,9.75002429517679,9.573376052912252,9.744307585996896,391454000
2010-12-08,9.660346031188965,9.660647375862741,9.542981521989594,9.61881671721355,321935600
2010-12-09,9.622729301452637,9.705185239413204,9.600459528441222,9.694051558286183,294151200
2010-12-10,9.646800994873047,9.661546789644538,9.587817012201542,9.619415603046475,262511200
2010-12-13,9.680207252502441,9.782225681578524,9.660045285289758,9.761461025031066,439815600
2010-12-14,9.638676643371582,9.706387570005242,9.5998554228108,9.6820116042737,351008000
2010-12-15,9.640783309936523,9.720229797980814,9.605573404306131,9.629948565605353,417312000
2010-12-16,9.66756534576416,9.708492759945681,9.632958131707076,9.662750261320978,322030800
2010-12-17,9.648307800292969,9.683818251795351,9.636871972383252,9.67900316635968,386929200
2010-12-20,9.696459770202637,9.727757834322855,9.576687700701603,9.678102653617387,385610400
2010-12-21,9.756346702575684,9.762064216633723,9.691645979542226,9.720234353418377,256354000
2010-12-22,9.785234451293945,9.802087252514786,9.736783853162715,9.761159824564249,265921600
2010-12-23,9.738287925720215,9.784932861578953,9.725347785105303,9.780419120671421,223157200
2010-12-27,9.770785331726074,9.793656981486995,9.67568983031867,9.715714815607543,249816000
2010-12-28,9.794562339782715,9.830373330627179,9.782224085734024,9.80780302051479,175924000
2010-12-29,9.789148330688477,9.824056905411345,9.783430013482889,9.817134816539939,163139200
2010-12-30,9.740094184875488,9.795766605990627,9.721737071885386,9.794864179187622,157494400
2010-12-31,9.706990242004395,9.73467617908439,9.669372789631922,9.718726610711135,193508000
2011-01-03,9.917945861816406,9.938710515348964,9.775603518982189,9.799678141860745,445138400
2011-01-04,9.969709396362305,10.006122281441051,9.875214934082276,10.004316624062993,309080800
2011-01-05,10.051262855529785,10.061494914765689,9.915841756456995,9.91734687284346,255519600
2011-01-06,10.043137550354004,10.088879262034855,10.018159692510359,10.072929690806832,300428800
2011-01-07,10.115060806274414,10.121982090828551,9.988065319707891,10.050961177221845,311931200
2011-01-10,10.305554389953613,10.329027134007031,10.146660546940048,10.196615464231408,448560000
2011-01-11,10.281176567077637,10.381086375890272,10.215873175996169,10.378679636749325,444108000
2011-01-12,10.364835739135742,10.36513708377746,10.292009980468263,10.329627434783163,302590400
2011-01-13,10.402752876281738,10.431643387389034,10.34768234844757,10.3871046530176,296780400
2011-01-14,10.487019538879395,10.487019538879395,10.365441802704506,10.409077324615703,308840000
2011-01-18,10.251385688781738,10.375070418376318,9.810514348586604,9.916443847403409,1880998000
2011-01-19,10.196915626525879,10.490628648604229,10.137932428520525,10.483104674722428,1135612800
2011-01-20,10.011534690856934,10.180660503594076,9.934494951675365,10.124385413003846,764789200
2011-01-21,9.83218002319336,10.077743769487512,9.829471135686585,10.044339514142186,754401200
2011-01-24,10.155083656311035,10.155083656311035,9.83217883997925,9.836693384085345,574683200
2011-01-25,10.273955345153809,10.275159920361912,10.068416563964574,10.121381711757236,546868000
2011-01-26,10.34768295288086,10.400346744784617,10.276963394066005,10.320899441770138,506875600
2011-01-27,10.328423500061035,10.372962240867862,10.31698847468113,10.345576841716651,285026000
2011-01-28,10.114457130432129,10.364234878818602,10.037117629169508,10.357313594939516,592057200
2011-01-31,10.211359024047852,10.233026909420346,10.060289730073789,10.10542955076171,377246800
2011-02-01,10.383193969726562,10.401851623336356,10.261314924789719,10.270945096245477,426633200
2011-02-02,10.361828804016113,10.389815288145687,10.338656602667722,10.365741463482243,258955200
2011-02-03,10.335346221923828,10.35942165467425,10.1881887553733,10.346180166661519,393797600
2011-02-04,10.427428245544434,10.433447100903994,10.33744836688276,10.341360221073726,321840400
2011-02-07,10.589338302612305,10.630565476463488,10.461740906698534,10.469264078412138,485021600
2011-02-08,10.689244270324707,10.698874440922863,10.597459519360864,10.643502567154798,381040800
2011-02-09,10.778321266174316,10.803600462880393,10.679313891625217,10.688943258213332,482745200
2011-02-10,10.669384002685547,10.833695591971008,10.47257138769669,10.755151513486613,928550000
2011-02-11,10.73890495300293,10.767493331275551,10.639294833665758,10.675708533155458,367572800
2011-02-14,10.809020042419434,10.818047526221662,10.7346891518887,10.737096695192196,310416400
2011-02-15,10.830687522888184,10.832794525148396,10.759967944737939,10.809320977084685,284174800
2011-02-16,10.927888870239258,10.981153748998269,10.848742101204008,10.857769583673063,481157600
2011-02-17,10.782532691955566,10.84181721195724,10.728965682761238,10.750934906649082,530583200
2011-02-18,10.549612045288086,10.81864853907429,10.518313987192878,10.794874454429463,816057200
2011-02-22,10.189990997314453,10.394326744571426,10.163208292735533,10.296522340769922,872555600
2011-02-23,10.310670852661133,10.371458911615436,10.189994750959977,10.194810641255739,671854400
2011-02-24,10.318492889404297,10.38680571562859,10.182771270945857,10.352800376641019,499900800
2011-02-25,10.477387428283691,10.485512483930341,10.37627303534904,10.390115603697293,380018800
2011-02-28,10.62935733795166,10.684729204854188,10.566461499409387,10.57007281293593,403074000
2011-03-01,10.511994361877441,10.704894315290108,10.462941881108032,10.697371145587883,456136800
2011-03-02,10.596556663513184,10.66366571186194,10.48460833711083,10.53155461685006,602590800
2011-03-03,10.820453643798828,10.827374927577463,10.710912856815833,10.749132197091653,500788400
2011-03-04,10.833693504333496,10.842420443908816,10.765982578407533,10.835799702181278,453266800
2011-03-07,10.694062232971191,10.88395277655544,10.572183175253679,10.875826916744671,546123200
2011-03-08,10.706100463867188,10.75545430024759,10.60047150558699,10.680520716897114,356316800
2011-03-09,10.607090950012207,10.676005666384308,10.550816638595075,10.673898664363206,453306000
2011-03-10,10.432547569274902,10.525838253249786,10.379281885837699,10.50627656460361,507539200
2011-03-11,10.592644691467285,10.602576207684235,10.38229165828672,10.39222156733218,471080400
2011-03-14,10.639892578125,10.72776628860441,10.572182441639201,10.628456749115632,435957200
2011-03-15,10.395233154296875,10.467758384366313,10.234834204436703,10.29502117737626,721081200
2011-03-16,9.93118667602539,10.322102980833332,9.818335925510146,10.292009500934979,1162011200
2011-03-17,10.070521354675293,10.220086329758633,9.950748515321418,10.136425827556037,659422400
2011-03-18,9.951050758361816,10.177655531937017,9.930887986461283,10.145455044398604,753214000
2011-03-21,10.210756301879883,10.223996982714901,10.089177810228849,10.111147038446884,409402000
2011-03-22,10.267935752868652,10.310669642402601,10.20594312592763,10.30886398509835,325922800
2011-03-23,10.207448959350586,10.238444873206072,10.109945065241668,10.21015704370434,372996400
2011-03-24,10.381388664245605,10.41238537787596,10.197516991505193,10.287496900128627,404712000
2011-03-25,10.579105377197266,10.594753605224867,10.443081590083835,10.474680194433514,448910000
2011-03-28,10.546001434326172,10.66276567596465,10.546001434326172,10.627555757368937,309355200
2011-03-29,10.561652183532715,10.561652183532715,10.41419415191775,10.462343418066553,352900800
2011-03-30,10.491530418395996,10.55924216116251,10.455719422874326,10.552018728823755,329406000
2011-03-31,10.487921714782715,10.52674214564063,10.414192709189267,10.423220193100295,274019200
2011-04-01,10.369049072265625,10.580607478012823,10.331131076407459,10.566163024667539,418661600
2011-04-04,10.267633438110352,10.370252934877273,10.1836723969309,10.361525994540482,460084800
2011-04-05,10.19841480255127,10.299529149740744,10.111444361972211,10.141237290645646,482731200
2011-04-06,10.172842025756836,10.349190569313592,10.14575796495066,10.268540272770446,402539200
2011-04-07,10.17404556274414,10.244764333333071,10.112352668606903,10.174646644972226,373447200
2011-04-08,10.083160400390625,10.236336693346141,10.04975694975912,10.229415409659431,377535200
2011-04-11,9.954962730407715,10.10151748845814,9.931489990120326,10.053066891739633,398946800
2011-04-12,10.00311279296875,10.04313698935022,9.936906165071608,9.945633106519653,425639200
